"predictors","event_name","S0.time","S0.survival"
"full set","pd_mci_amnestic_death",2.96517358449239,0.924592173865343
"full set","pd_mci_amnestic_death",2.97338736173475,0.924404644137411
"full set","pd_mci_amnestic_death",2.9761252874822,0.92431072168235
"full set","pd_mci_amnestic_death",2.98433906472456,0.924216759649189
"full set","pd_mci_amnestic_death",2.98981491621947,0.9240286775404
"full set","pd_mci_amnestic_death",2.99255284196693,0.92393436320568
"full set","pd_mci_amnestic_death",2.99529076771438,0.923745638747874
"full set","pd_mci_amnestic_death",3.00624247070419,0.923462161499943
"full set","pd_mci_amnestic_death",3.02540795093637,0.923366804015001
"full set","pd_mci_amnestic_death",3.03088380243128,0.923175823593767
"full set","pd_mci_amnestic_death",3.03909757967364,0.922984361489881
"full set","pd_mci_amnestic_death",3.04183550542109,0.922792102671501
"full set","pd_mci_amnestic_death",3.04457343116855,0.922695898567667
"full set","pd_mci_amnestic_death",3.047311356916,0.922599636053905
"full set","pd_mci_amnestic_death",3.05004928266345,0.922503265269296
"full set","pd_mci_amnestic_death",3.05278720841091,0.922406758349162
"full set","pd_mci_amnestic_death",3.05552513415836,0.922310186891217
"full set","pd_mci_amnestic_death",3.05826305990582,0.922213550936003
"full set","pd_mci_amnestic_death",3.06373891140072,0.922116709893549
"full set","pd_mci_amnestic_death",3.07742854013799,0.92192266345306
"full set","pd_mci_amnestic_death",3.0829043916329,0.921728247512018
"full set","pd_mci_amnestic_death",3.08564231738035,0.921533370293374
"full set","pd_mci_amnestic_death",3.10206987186507,0.921337558833154
"full set","pd_mci_amnestic_death",3.11028364910744,0.921239464000153
"full set","pd_mci_amnestic_death",3.11575950060234,0.92104288305899
"full set","pd_mci_amnestic_death",3.12944912933961,0.9209444914644
"full set","pd_mci_amnestic_death",3.13492498083452,0.920845987733195
"full set","pd_mci_amnestic_death",3.13766290658197,0.920747452574387
"full set","pd_mci_amnestic_death",3.1540904610667,0.92064869100922
"full set","pd_mci_amnestic_death",3.1595663125616,0.920549884682902
"full set","pd_mci_amnestic_death",3.16230423830906,0.920451078653597
"full set","pd_mci_amnestic_death",3.17873179279378,0.920352098814477
"full set","pd_mci_amnestic_death",3.18420764428869,0.920154026776382
"full set","pd_mci_amnestic_death",3.18968349578359,0.919757330310531
"full set","pd_mci_amnestic_death",3.20884897601577,0.919657780680793
"full set","pd_mci_amnestic_death",3.21158690176322,0.9195581759729
"full set","pd_mci_amnestic_death",3.21706275325813,0.919358742435186
"full set","pd_mci_amnestic_death",3.21980067900559,0.919159202576736
"full set","pd_mci_amnestic_death",3.22253860475304,0.918959607171004
"full set","pd_mci_amnestic_death",3.2307523819954,0.918759690530229
"full set","pd_mci_amnestic_death",3.23896615923776,0.918659520284291
"full set","pd_mci_amnestic_death",3.24717993648012,0.918559157554936
"full set","pd_mci_amnestic_death",3.24991786222758,0.918358315370704
"full set","pd_mci_amnestic_death",3.25265578797503,0.918257754537175
"full set","pd_mci_amnestic_death",3.25539371372248,0.918056585856871
"full set","pd_mci_amnestic_death",3.25813163946994,0.917754004604934
"full set","pd_mci_amnestic_death",3.26360749096485,0.917652670432307
"full set","pd_mci_amnestic_death",3.2663454167123,0.917551097386217
"full set","pd_mci_amnestic_death",3.26908334245975,0.917449463589328
"full set","pd_mci_amnestic_death",3.27455919395466,0.917347489304925
"full set","pd_mci_amnestic_death",3.27729711970211,0.917245415472548
"full set","pd_mci_amnestic_death",3.28003504544957,0.917143114477027
"full set","pd_mci_amnestic_death",3.28824882269193,0.916936864465466
"full set","pd_mci_amnestic_death",3.29098674843938,0.916730545490228
"full set","pd_mci_amnestic_death",3.29646259993429,0.916627152434319
"full set","pd_mci_amnestic_death",3.29920052568174,0.916523753295479
"full set","pd_mci_amnestic_death",3.3019384514292,0.916316589376281
"full set","pd_mci_amnestic_death",3.30467637717665,0.916109351142804
"full set","pd_mci_amnestic_death",3.3074143029241,0.915901817964535
"full set","pd_mci_amnestic_death",3.31289015441901,0.915693775664851
"full set","pd_mci_amnestic_death",3.31836600591392,0.915485412866387
"full set","pd_mci_amnestic_death",3.33205563465119,0.915275826565185
"full set","pd_mci_amnestic_death",3.33479356039864,0.915170948223812
"full set","pd_mci_amnestic_death",3.34026941189355,0.91506580133727
"full set","pd_mci_amnestic_death",3.343007337641,0.914960462530788
"full set","pd_mci_amnestic_death",3.34574526338846,0.914855033050376
"full set","pd_mci_amnestic_death",3.34848318913591,0.914749443944899
"full set","pd_mci_amnestic_death",3.36217281787318,0.91464365019513
"full set","pd_mci_amnestic_death",3.37038659511554,0.914537749337799
"full set","pd_mci_amnestic_death",3.3786003723579,0.914431704083534
"full set","pd_mci_amnestic_death",3.38133829810536,0.914325642244756
"full set","pd_mci_amnestic_death",3.39229000109517,0.914113345552861
"full set","pd_mci_amnestic_death",3.39502792684262,0.914007151148741
"full set","pd_mci_amnestic_death",3.40324170408498,0.913900388000686
"full set","pd_mci_amnestic_death",3.40871755557989,0.913686718381599
"full set","pd_mci_amnestic_death",3.41693133282225,0.913579602144972
"full set","pd_mci_amnestic_death",3.41966925856971,0.913472466835542
"full set","pd_mci_amnestic_death",3.42240718431716,0.913258164170564
"full set","pd_mci_amnestic_death",3.43062096155952,0.913042973293727
"full set","pd_mci_amnestic_death",3.43335888730698,0.912935302179213
"full set","pd_mci_amnestic_death",3.43883473880188,0.912719876214399
"full set","pd_mci_amnestic_death",3.44431059029679,0.912504138048715
"full set","pd_mci_amnestic_death",3.44704851604424,0.912396064165217
"full set","pd_mci_amnestic_death",3.4497864417917,0.912287936251746
"full set","pd_mci_amnestic_death",3.46895192202387,0.912179117134087
"full set","pd_mci_amnestic_death",3.47442777351878,0.911961055064388
"full set","pd_mci_amnestic_death",3.48264155076114,0.911742316276608
"full set","pd_mci_amnestic_death",3.4908553280035,0.911522565250072
"full set","pd_mci_amnestic_death",3.49633117949841,0.911081477810694
"full set","pd_mci_amnestic_death",3.49906910524587,0.910971031079695
"full set","pd_mci_amnestic_death",3.50180703099332,0.910750117413193
"full set","pd_mci_amnestic_death",3.50454495674077,0.910418105703658
"full set","pd_mci_amnestic_death",3.51002080823568,0.9100852130665
"full set","pd_mci_amnestic_death",3.51275873398313,0.909641150529733
"full set","pd_mci_amnestic_death",3.51549665973059,0.909418825266603
"full set","pd_mci_amnestic_death",3.51823458547804,0.909307475406732
"full set","pd_mci_amnestic_death",3.5209725112255,0.909084669520232
"full set","pd_mci_amnestic_death",3.52371043697295,0.908973107219702
"full set","pd_mci_amnestic_death",3.5264483627204,0.908637962812005
"full set","pd_mci_amnestic_death",3.52918628846786,0.908413559742681
"full set","pd_mci_amnestic_death",3.53192421421531,0.90818909295768
"full set","pd_mci_amnestic_death",3.53740006571022,0.907964026592757
"full set","pd_mci_amnestic_death",3.54013799145767,0.907738796878181
"full set","pd_mci_amnestic_death",3.54287591720513,0.907625880009308
"full set","pd_mci_amnestic_death",3.54561384295258,0.907512886961788
"full set","pd_mci_amnestic_death",3.55382762019494,0.907399417879081
"full set","pd_mci_amnestic_death",3.55656554594239,0.907285778542276
"full set","pd_mci_amnestic_death",3.55930347168985,0.907172008070474
"full set","pd_mci_amnestic_death",3.5620413974373,0.906830634885074
"full set","pd_mci_amnestic_death",3.56477932318476,0.906716634010226
"full set","pd_mci_amnestic_death",3.56751724893221,0.906374548328253
"full set","pd_mci_amnestic_death",3.57299310042712,0.906260296684474
"full set","pd_mci_amnestic_death",3.58120687766948,0.906031376702071
"full set","pd_mci_amnestic_death",3.58942065491184,0.905916741753581
"full set","pd_mci_amnestic_death",3.59215858065929,0.905687266854698
"full set","pd_mci_amnestic_death",3.59489650640675,0.905572385488214
"full set","pd_mci_amnestic_death",3.5976344321542,0.905457467740936
"full set","pd_mci_amnestic_death",3.60037235790165,0.905342449570751
"full set","pd_mci_amnestic_death",3.60311028364911,0.905227307575967
"full set","pd_mci_amnestic_death",3.60584820939656,0.904996740105922
"full set","pd_mci_amnestic_death",3.60858613514401,0.904649646709487
"full set","pd_mci_amnestic_death",3.61132406089147,0.904533669138926
"full set","pd_mci_amnestic_death",3.61953783813383,0.904417592868786
"full set","pd_mci_amnestic_death",3.62227576388128,0.904301448166733
"full set","pd_mci_amnestic_death",3.6332274668711,0.904068548332108
"full set","pd_mci_amnestic_death",3.63870331836601,0.903951944472845
"full set","pd_mci_amnestic_death",3.64417916986091,0.903834976285946
"full set","pd_mci_amnestic_death",3.64691709560837,0.903717950638233
"full set","pd_mci_amnestic_death",3.65239294710327,0.90360084537214
"full set","pd_mci_amnestic_death",3.65513087285073,0.903483601571132
"full set","pd_mci_amnestic_death",3.66334465009309,0.90336628065312
"full set","pd_mci_amnestic_death",3.668820501588,0.903248723142925
"full set","pd_mci_amnestic_death",3.67155842733545,0.903130994612711
"full set","pd_mci_amnestic_death",3.67703427883036,0.903013158386889
"full set","pd_mci_amnestic_death",3.68251013032527,0.90289525761151
"full set","pd_mci_amnestic_death",3.68798598182017,0.902658821942773
"full set","pd_mci_amnestic_death",3.70167561055744,0.902302643209765
"full set","pd_mci_amnestic_death",3.70715146205235,0.902183702331436
"full set","pd_mci_amnestic_death",3.7098893877998,0.902064729205924
"full set","pd_mci_amnestic_death",3.71262731354726,0.901945688037863
"full set","pd_mci_amnestic_death",3.71536523929471,0.901469326996807
"full set","pd_mci_amnestic_death",3.73179279377943,0.901349680140594
"full set","pd_mci_amnestic_death",3.73726864527434,0.901229861915811
"full set","pd_mci_amnestic_death",3.74000657102179,0.900749819660794
"full set","pd_mci_amnestic_death",3.74274449676925,0.900509407587242
"full set","pd_mci_amnestic_death",3.7454824225167,0.900389151601533
"full set","pd_mci_amnestic_death",3.74822034826416,0.900148448082797
"full set","pd_mci_amnestic_death",3.75095827401161,0.89966653594364
"full set","pd_mci_amnestic_death",3.75369619975906,0.899545794088211
"full set","pd_mci_amnestic_death",3.75917205125397,0.899303704851688
"full set","pd_mci_amnestic_death",3.76190997700142,0.899182585117048
"full set","pd_mci_amnestic_death",3.76464790274888,0.899061195682038
"full set","pd_mci_amnestic_death",3.76738582849633,0.8988172618827
"full set","pd_mci_amnestic_death",3.77012375424378,0.898572842208123
"full set","pd_mci_amnestic_death",3.77286167999124,0.898450426959682
"full set","pd_mci_amnestic_death",3.77559960573869,0.898327935140126
"full set","pd_mci_amnestic_death",3.77833753148615,0.898082307712522
"full set","pd_mci_amnestic_death",3.7810754572336,0.897836398071697
"full set","pd_mci_amnestic_death",3.78381338298105,0.897712973321886
"full set","pd_mci_amnestic_death",3.78928923447596,0.897589302922752
"full set","pd_mci_amnestic_death",3.79476508597087,0.897465208101015
"full set","pd_mci_amnestic_death",3.79750301171832,0.897341071116479
"full set","pd_mci_amnestic_death",3.80024093746578,0.897216689952006
